,movie_id,title,genre,release_year,runtime,rating,vote_count,director,cast,overview,gross,poster_link
61,227,The Outsiders,"['Crime', 'Drama']",1983,91,7.2,1324,Francis Ford Coppola,"['C. Thomas Howell', 'Matt Dillon', 'Ralph Macchio', 'Patrick Swayze']","When two poor Greasers, Johnny and Ponyboy, are assaulted by a vicious gang, the Socs, and Johnny kills one of the attackers, tension begins to mount between the two rival gangs, setting off a turbulent chain of events.",23697647,/iwbbE0xiOuflxE99gESWC2b5Ohc.jpg
62,235,Stand by Me,"['Crime', 'Drama']",1986,89,7.855,5789,Rob Reiner,"['Wil Wheaton', 'River Phoenix', 'Corey Feldman', ""Jerry O'Connell""]","After learning that a boy their age has been accidentally killed near their rural homes, four Oregon boys decide to go see the body. On the way, Gordie,  Vern, Chris and Teddy encounter a mean junk man and a marsh full of leeches, as they also learn more about one another and their very different home lives. Just a lark at first, the boys' adventure evolves into a defining event in their lives.",44300000,/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg
63,238,The Godfather,"['Drama', 'Crime']",1972,175,8.69,20375,Francis Ford Coppola,"['Marlon Brando', 'Al Pacino', 'James Caan', 'Robert Duvall']","Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",239066411,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg
64,239,Some Like It Hot,"['Comedy', 'Romance', 'Crime']",1959,122,8.1,3412,Billy Wilder,"['Tony Curtis', 'Jack Lemmon', 'Marilyn Monroe', 'George Raft']","Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",22116152,/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg
65,240,The Godfather Part II,"['Drama', 'Crime']",1974,202,8.575,12292,Francis Ford Coppola,"['Al Pacino', 'Robert Duvall', 'Diane Keaton', 'Robert De Niro']","In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",89600000,/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg
66,242,The Godfather Part III,"['Crime', 'Drama', 'Thriller']",1990,162,7.4,6118,Francis Ford Coppola,"['Al Pacino', 'Diane Keaton', 'Talia Shire', 'Andy García']","In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",82766062,/lm3pQ2QoQ16pextRsmnUbG2onES.jpg
67,252,Willy Wonka & the Chocolate Factory,"['Family', 'Fantasy', 'Comedy']",1971,99,7.492,3531,Mel Stuart,"['Gene Wilder', 'Peter Ostrum', 'Jack Albertson', 'Paris Themmen']","When eccentric candy man Willy Wonka promises a lifetime supply of sweets and a tour of his chocolate factory to five lucky kids, penniless Charlie Bucket seeks the golden ticket that will make him a winner.",1000000,/xL2GISX0MODJfpHrMdLdZF6xWgW.jpg
68,278,The Shawshank Redemption,"['Drama', 'Crime']",1994,142,8.706,26844,Frank Darabont,"['Tim Robbins', 'Morgan Freeman', 'Bob Gunton', 'William Sadler']","Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",3341469,/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg
69,280,Terminator 2: Judgment Day,"['Action', 'Thriller', 'Science Fiction']",1991,137,8.1,12704,James Cameron,"['Arnold Schwarzenegger', 'Linda Hamilton', 'Edward Furlong', 'Robert Patrick']","Set ten years after the events of the original, James Cameron’s classic sci-fi action flick tells the story of a second attempt to get the rid of rebellion leader John Connor, this time targeting the boy himself. However, the rebellion has sent a reprogrammed terminator to protect Connor.",418000000,/5M0j0B18abtBI5gi2RhfjjurTqb.jpg
70,284,The Apartment,"['Comedy', 'Drama', 'Romance']",1960,125,8.204,2249,Billy Wilder,"['Jack Lemmon', 'Shirley MacLaine', 'Fred MacMurray', 'Ray Walston']","Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.",22000000,/mQFw91P5t4cT199BGQDzjVJcSUl.jpg
71,285,Pirates of the Caribbean: At World's End,"['Adventure', 'Fantasy', 'Action']",2007,169,7.259,14150,Gore Verbinski,"['Johnny Depp', 'Orlando Bloom', 'Keira Knightley', 'Geoffrey Rush']","Will Turner and Elizabeth Swann join forces with the revived Captain Barbossa to free Jack Sparrow from Davy Jones' locker. The group must navigate dangerous waters, confront many foes and, ultimately, choose sides in a battle wherein piracy itself hangs in the balance.",661000000,/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg
72,296,Terminator 3: Rise of the Machines,"['Action', 'Thriller', 'Science Fiction']",2003,109,6.167,6537,Jonathan Mostow,"['Arnold Schwarzenegger', 'Nick Stahl', 'Claire Danes', 'Kristanna Loken']","It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",235000000,/vvevzdYIrk2636maNW4qeWmlPFG.jpg
73,298,Ocean's Thirteen,"['Crime', 'Thriller']",2007,122,6.726,6238,Steven Soderbergh,"['George Clooney', 'Brad Pitt', 'Matt Damon', 'Andy García']","Danny Ocean's team of criminals are back and composing a plan more personal than ever. When ruthless casino owner Willy Bank doublecrosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that he and his team will do anything to bring down Willy Bank along with everything he's got. Even if it means asking for help from an enemy.",226312624,/pBsZs4zYUiUTemqbikTZ76iQRaU.jpg
74,306,Beverly Hills Cop III,"['Action', 'Comedy', 'Crime']",1994,105,5.872,1858,John Landis,"['Eddie Murphy', 'Judge Reinhold', 'Hector Elizondo', 'Timothy Carhart']","When his boss is killed, Detroit cop Axel Foley finds evidence that the murderer had ties to a California amusement park called Wonder World. Returning to sunny Beverly Hills once more, Foley reunites with Detective Billy Rosewood to solve the case. Along with Billy's new partner, Detective Jon Flint, they discover that Wonder World is being used as a front for a massive counterfeiting ring.",69208989,/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg
75,310,Bruce Almighty,"['Fantasy', 'Comedy']",2003,101,6.715,10569,Tom Shadyac,"['Jim Carrey', 'Morgan Freeman', 'Jennifer Aniston', 'Philip Baker Hall']","Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, NY, but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God - and the Almighty responds, endowing Bruce with all of His divine powers.",404600000,/3XJKBKh9Km89EoUEitVTSnrlAkZ.jpg
76,311,Once Upon a Time in America,"['Drama', 'Crime']",1984,229,8.413,5312,Sergio Leone,"['Robert De Niro', 'James Woods', 'Elizabeth McGovern', 'Treat Williams']","A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",-24500000,/7jPWSo0yn6gW72LDuZvZq29uqpG.jpg
77,314,Catwoman,"['Action', 'Fantasy', 'Crime']",2004,104,4.599,3265,Pitof,"['Halle Berry', 'Benjamin Bratt', 'Sharon Stone', 'Lambert Wilson']","Liquidated after discovering a corporate conspiracy, mild-mannered graphic artist Patience Phillips washes up on an island, where she's resurrected and endowed with the prowess of a cat — and she's eager to use her new skills... as a vigilante. Before you can say ""cat and mouse"", handsome gumshoe Tom Lone is on her tail, fascinated by both of her personas.",-17897621,/pvnPgukFyEKgCzyOxyLiwyZ8T1C.jpg
78,322,Mystic River,"['Thriller', 'Crime', 'Drama', 'Mystery']",2003,138,7.741,6542,Clint Eastwood,"['Sean Penn', 'Tim Robbins', 'Kevin Bacon', 'Laurence Fishburne']",The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,131800000,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg
79,329,Jurassic Park,"['Adventure', 'Science Fiction']",1993,127,8.0,16123,Steven Spielberg,"['Sam Neill', 'Laura Dern', 'Jeff Goldblum', 'Richard Attenborough']","A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",857100000,/oU7Oq2kFAAlGqbU4VoAE36g4hoI.jpg
80,345,Eyes Wide Shut,"['Drama', 'Thriller', 'Mystery']",1999,159,7.485,6070,Stanley Kubrick,"['Tom Cruise', 'Nicole Kidman', 'Sydney Pollack', 'Marie Richardson']","After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",97100000,/knEIz1eNGl5MQDbrEAVWA7iRqF9.jpg
81,350,The Devil Wears Prada,"['Drama', 'Comedy']",2006,109,7.395,11897,David Frankel,"['Meryl Streep', 'Anne Hathaway', 'Emily Blunt', 'Stanley Tucci']","Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine.",291706115,/8912AsVuS7Sj915apArUFbv6F9L.jpg
82,377,A Nightmare on Elm Street,['Horror'],1984,91,7.341,5006,Wes Craven,"['Heather Langenkamp', 'John Saxon', 'Ronee Blakley', 'Amanda Wyss']","Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson, traces the cause to child molester Fred Krueger, who was burned alive by angry parents many years before. Krueger has now come back in the dreams of his killers' children, claiming their lives as his revenge. Nancy and her boyfriend, Glen, must devise a plan to lure the monster out of the realm of nightmares and into the real world...",55204513,/wGTpGGRMZmyFCcrY2YoxVTIBlli.jpg
83,402,Basic Instinct,"['Thriller', 'Mystery']",1992,128,6.918,3792,Paul Verhoeven,"['Michael Douglas', 'Sharon Stone', 'George Dzundza', 'Jeanne Tripplehorn']","Catherine, a novelist with an insatiable sexual appetite, becomes a prime suspect when her boyfriend is brutally murdered -- a crime she had described in her latest story.",303927224,/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg
84,408,Snow White and the Seven Dwarfs,"['Fantasy', 'Animation', 'Family']",1937,83,7.126,7304,David Hand,"['Adriana Caselotti', 'Lucille La Verne', 'Harry Stockwell', 'Roy Atwell']","A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",183437063,/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg
85,409,The English Patient,"['Drama', 'Romance', 'War']",1996,162,7.2,2141,Anthony Minghella,"['Ralph Fiennes', 'Juliette Binoche', 'Willem Dafoe', 'Kristin Scott Thomas']","In the 1930s, Count Almásy is a Hungarian map maker employed by the Royal Geographical Society to chart the vast expanses of the Sahara Desert along with several other prominent explorers. As World War II unfolds, Almásy enters into a world of love, betrayal, and politics.",204976425,/8eHHqMg8qEYtVw8LQLygsHXSR2q.jpg
86,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","['Adventure', 'Family', 'Fantasy']",2005,143,7.137,10495,Andrew Adamson,"['Georgie Henley', 'Skandar Keynes', 'William Moseley', 'Anna Popplewell']","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",565013115,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg
87,423,The Pianist,"['Drama', 'War']",2002,150,8.382,9067,Roman Polanski,"['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Maureen Lipman']","The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",85098945,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg
88,425,Ice Age,"['Animation', 'Comedy', 'Family', 'Adventure']",2002,81,7.361,13098,Chris Wedge,"['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Goran Visnjic']","With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",324257136,/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg
89,435,The Day After Tomorrow,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",2004,124,6.537,7998,Roland Emmerich,"['Dennis Quaid', 'Jake Gyllenhaal', 'Emmy Rossum', 'Dash Mihok']","After years of increases in the greenhouse effect, havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",427639571,/Wr4HeYQRvwVCxzOV5TmGE7UkXq.jpg
90,475,Bonnie and Clyde,"['Crime', 'Drama']",1967,111,7.501,1584,Arthur Penn,"['Warren Beatty', 'Faye Dunaway', 'Michael J. Pollard', 'Gene Hackman']","In the 1930s, bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.",48200000,/sCSQFK9kMsprT4jgWqgw82dT6WI.jpg
